name,trail,numToFirstBug,numBuggy,totalNum
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,0,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,1,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,2,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,3,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,4,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,5,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,6,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,7,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,8,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,9,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,10,5,82,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,11,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,12,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,13,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,14,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,15,5,81,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,16,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,17,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,18,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-6346,19,5,80,182
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,0,5,3,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,1,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,2,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,3,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,4,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,5,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,6,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,7,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,8,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,9,5,3,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,10,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,11,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,12,5,3,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,13,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,14,5,3,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,15,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,16,5,3,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,17,5,3,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,18,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1973,19,6,3,15
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,0,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,1,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,2,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,3,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,4,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,5,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,6,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,7,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,8,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,9,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,10,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,11,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,12,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,13,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,14,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,15,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,16,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,17,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,18,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2011-2183,19,3,122,238
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,0,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,1,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,2,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,3,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,4,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,5,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,6,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,7,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,8,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,9,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,10,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,11,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,12,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,13,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,14,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,15,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,16,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,17,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,18,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-9806,19,6,4,42
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,0,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,1,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,2,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,3,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,4,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,5,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,6,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,7,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,8,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,9,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,10,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,11,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,12,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,13,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,14,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,15,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,16,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,17,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,18,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2013-1792,19,13,1,13
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,0,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,1,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,2,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,3,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,4,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,5,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,6,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,7,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,8,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,9,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,10,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,11,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,12,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,13,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,14,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,15,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,16,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,17,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,18,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-7911,19,3,8,19
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,0,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,1,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,2,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,3,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,4,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,5,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,6,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,7,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,8,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,9,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,10,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,11,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,12,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,13,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,14,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,15,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,16,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,17,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,18,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2015-7550,19,3,6,14
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,0,3,1,10
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,1,3,1,10
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,2,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,3,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,4,3,1,10
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,5,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,6,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,7,3,1,10
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,8,3,1,10
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,9,3,1,10
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,10,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,11,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,12,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,13,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,14,3,1,10
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,15,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,16,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,17,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,18,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2016-1972,19,-1,0,0
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,0,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,1,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,2,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,3,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,4,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,5,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,6,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,7,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,8,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,9,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,10,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,11,11,1,96
/workdir/PERIOD/evaluation/ConVul-CVE-Benchmarks/CVE-2017-15265,12,11,1,96
